chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.breaks,parameters.chromInfo,parameters.dbkey,parameters.density,parameters.frequency,parameters.input,parameters.input|__identifier__,parameters.numerical_column,parameters.numerical_column.__class__,parameters.numerical_column.value,parameters.title,parameters.xlab,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-05 03:33:11.831716,slurm_normal,1446694754.0,0,1.0,main_w1_handler0,2493912,10823039,False,,2749297,tabular,5078554.roundup,slurm,,132112168.0,corral-repl,,"""ec484648836d11e5a99c005056a52a46""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21884046,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446694745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 03:39:16.138069,53665.0,9.0
,,2015-11-05 03:32:53.400557,slurm_normal,1446694516.0,0,1.0,main_w1_handler2,2493912,10823019,False,,1449006,tabular,5078531.roundup,slurm,,132112168.0,corral-repl,,"""e08181bc836d11e5a99c005056a52a46""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21884024,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446694503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 03:35:18.458992,53665.0,13.0
,,2015-11-08 14:50:38.315685,slurm_normal,1446994287.0,0,1.0,main_w2_handler1,2494508,10846697,False,,79589211,tabular,5100989.roundup,slurm,,132112168.0,corral-repl,,,"""30""","""/galaxy-repl/main/files/013/123/dataset_13123995.dat""","""Tair10""","""False""","""True""",21917821,,"""1""",,,"""SC_K4_II""","""Clonal reads""",32.0,,26166386,1446994250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-08 14:51:30.257206,65515.0,37.0
,,2015-11-08 14:50:51.018340,slurm_normal,1446994288.0,0,1.0,main_w2_handler0,2494508,10846704,False,,18232445,tabular,5100996.roundup,slurm,,132112168.0,corral-repl,,,"""30""","""/galaxy-repl/main/files/013/123/dataset_13123995.dat""","""Tair10""","""False""","""True""",21917822,,"""1""",,,"""SC_K4_I""","""Clonal reads""",32.0,,26166386,1446994265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-08 14:51:30.694028,65515.0,23.0
109.0,len,2015-11-08 14:50:21.347413,slurm_normal,1446994266.0,0,1.0,main_w2_handler1,2494508,10846695,False,,75509582,tabular,5100986.roundup,slurm,,132112168.0,corral-repl,,,"""30""","""/galaxy-repl/main/files/013/123/dataset_13123995.dat""","""?""","""False""","""True""",21917820,,"""1""",,,"""SC_K4_III""","""Clonal reads""",32.0,,26166386,1446994232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-08 14:51:08.767523,65515.0,34.0
109.0,len,2015-11-08 14:49:26.545382,slurm_normal,1446994208.0,0,1.0,main_w1_handler2,2494508,10846690,False,,57887763,tabular,5100974.roundup,slurm,,132112168.0,corral-repl,,,"""30""","""/galaxy-repl/main/files/013/123/dataset_13123995.dat""","""?""","""False""","""True""",21917818,,"""1""",,,"""SC_K27_II""","""Clonal reads""",32.0,,26166386,1446994180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-08 14:50:11.059239,65515.0,28.0
109.0,len,2015-11-08 14:49:44.656594,slurm_normal,1446994212.0,0,1.0,main_w2_handler0,2494508,10846691,False,,35809211,tabular,5100977.roundup,slurm,,132112168.0,corral-repl,,,"""30""","""/galaxy-repl/main/files/013/123/dataset_13123995.dat""","""?""","""False""","""True""",21917819,,"""1""",,,"""SC_K27_I""","""Clonal reads""",32.0,,26166386,1446994194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-08 14:50:15.192814,65515.0,18.0
,,2015-11-08 14:51:10.341722,slurm_normal,1446994372.0,0,1.0,main_w1_handler1,2494508,10846707,False,,157131472,tabular,5101007.roundup,slurm,,132112168.0,corral-repl,,,"""30""","""/galaxy-repl/main/files/013/123/dataset_13123995.dat""","""Tair10""","""False""","""True""",21917823,,"""1""",,,"""SC_IN""","""Clonal reads""",32.0,,26166386,1446994292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-08 14:52:55.159073,65515.0,80.0
,,2015-11-05 10:41:09.430863,slurm_normal,1446720111.0,0,1.0,main_w2_handler0,2496543,10825269,False,,133129,bed,5080639.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",21886344,,"""2""",,,"""Histogram""","""V1""",32.0,,26113519,1446720081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 10:41:55.173417,,30.0
,,2015-11-05 12:55:12.917079,slurm_normal,1446728126.0,0,1.0,main_w1_handler1,2495595,10826617,False,,144969,bed,5081966.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""True""","""True""",21888853,,"""4""",,,"""Histogram""","""V1""",32.0,,26101084,1446728120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 12:55:29.128235,,6.0
,,2015-11-05 15:08:33.197932,slurm_normal,1446736169.0,0,1.0,main_w1_handler2,2493912,10828071,False,,1754000,tabular,5083230.roundup,slurm,,132112168.0,corral-repl,,,"""166""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21884070,,"""2""",,,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446736162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 15:09:33.694353,53665.0,7.0
,,2015-11-05 15:08:27.478884,slurm_normal,1446736164.0,0,1.0,main_w1_handler0,2493912,10828066,False,,718030,tabular,5083228.roundup,slurm,,132112168.0,corral-repl,,,"""166""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858488,,"""2""",,,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446736158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 15:09:30.875856,53665.0,6.0
,,2015-11-05 15:08:31.300462,slurm_normal,1446736171.0,0,1.0,main_w2_handler1,2493912,10828070,False,,2749297,tabular,5083232.roundup,slurm,,132112168.0,corral-repl,,,"""166""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21884046,,"""2""",,,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446736165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 15:09:37.102663,53665.0,6.0
,,2015-11-05 15:08:18.633797,slurm_normal,1446736118.0,0,1.0,main_w2_handler1,2493912,10828059,False,,1151129,tabular,5083205.roundup,slurm,,132112168.0,corral-repl,,,"""166""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858365,,"""2""",,,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446736110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 15:08:43.180079,53665.0,8.0
,,2015-11-05 15:08:22.703046,slurm_normal,1446736121.0,0,1.0,main_w2_handler0,2493912,10828062,False,,5895213,tabular,5083208.roundup,slurm,,132112168.0,corral-repl,,,"""166""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858418,,"""2""",,,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446736112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 15:08:46.524132,53665.0,9.0
,,2015-11-05 15:08:24.643619,slurm_normal,1446736123.0,0,1.0,main_w1_handler0,2493912,10828063,False,,948053,tabular,5083210.roundup,slurm,,132112168.0,corral-repl,,,"""166""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858434,,"""2""",,,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446736117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 15:08:49.571133,53665.0,6.0
,,2015-11-05 15:08:29.442719,slurm_normal,1446736147.0,0,1.0,main_w1_handler1,2493912,10828068,False,,259609,tabular,5083220.roundup,slurm,,132112168.0,corral-repl,,,"""166""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21884035,,"""2""",,,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446736142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 15:09:12.019474,53665.0,5.0
,,2015-11-05 15:08:28.382106,slurm_normal,1446736135.0,0,1.0,main_w2_handler0,2493912,10828067,False,,1449006,tabular,5083215.roundup,slurm,,132112168.0,corral-repl,,,"""166""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21884024,,"""2""",,,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446736129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 15:08:58.870441,53665.0,6.0
,,2015-11-05 15:08:25.684087,slurm_normal,1446736145.0,0,1.0,main_w2_handler1,2493912,10828064,False,,505751,tabular,5083218.roundup,slurm,,132112168.0,corral-repl,,,"""166""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858452,,"""2""",,,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446736137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 15:09:11.784668,53665.0,8.0
,,2015-11-05 15:08:21.101094,slurm_normal,1446736151.0,0,1.0,main_w1_handler2,2493912,10828061,False,,832036,tabular,5083223.roundup,slurm,,132112168.0,corral-repl,,,"""166""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858396,,"""2""",,,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446736144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 15:09:14.848495,53665.0,7.0
,,2015-11-05 15:08:26.528560,slurm_normal,1446736147.0,0,1.0,main_w1_handler0,2493912,10828065,False,,518205,tabular,5083222.roundup,slurm,,132112168.0,corral-repl,,,"""166""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858472,,"""2""",,,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446736142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 15:09:12.105125,53665.0,5.0
,,2015-11-05 15:08:19.851362,slurm_normal,1446736123.0,0,1.0,main_w1_handler2,2493912,10828060,False,,610094,tabular,5083209.roundup,slurm,,132112168.0,corral-repl,,,"""166""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858381,,"""2""",,,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446736117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 15:08:50.943701,53665.0,6.0
,,2015-11-07 10:25:26.147531,slurm_normal,1446891943.0,0,1.0,main_w1_handler1,2498787,10840814,False,,20750,bed,5095817.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",21910149,,"""2""",,,"""Histogram""","""V1""",32.0,,26152847,1446891935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-07 10:25:46.094582,72824.0,8.0
,,2015-11-07 21:54:33.056519,slurm_normal,1446933287.0,0,1.0,main_w1_handler1,2499039,10842658,False,,20143,tabular,5097443.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",21912585,,"""2""",,,"""Histogram""","""V1""",32.0,,26158916,1446933279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-07 21:54:48.987767,72822.0,8.0
,,2015-12-13 11:51:38.470128,slurm_normal,1450007536.0,0,1.0,main_w2_handler1,2515376,11166108,False,,363219,tabular,5435683.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""False""",22433618,,"""1""",,,"""Histogram""","""V1""",32.0,,26389829,1450007523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-12-13 11:52:18.236884,73981.0,13.0
,,2015-11-09 09:42:52.676314,slurm_normal,1447069090.0,0,1.0,main_w1_handler0,2499950,10851002,False,,16939849,sam,5106444.roundup,slurm,,132112168.0,corral-repl,,"""2f6cd8de86c611e5a615005056a51846""","""2000""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",21923457,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,25108784,1447069084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-09 11:38:12.998906,59071.0,6.0
,,2015-11-09 09:42:51.230131,slurm_normal,1447069096.0,0,1.0,main_w1_handler1,2499950,10851001,False,,16939849,sam,5106445.roundup,slurm,,132112168.0,corral-repl,,"""2f6cd8de86c611e5a615005056a51846""","""153""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",21923457,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,25108784,1447069089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-09 11:38:19.326397,59071.0,7.0
,,2015-11-09 15:01:46.089933,slurm_normal,1447081321.0,0,1.0,main_w2_handler1,2500063,10854587,False,,11304100,bed,5108623.roundup,slurm,,132112168.0,corral-repl,,,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""False""",21927884,,"""7""",,,"""Histogram""","""Length""",32.0,,26164293,1447081313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-09 15:02:05.220799,72965.0,8.0
,,2015-11-09 14:51:26.099483,slurm_normal,1447080701.0,0,1.0,main_w1_handler2,2500063,10854523,False,,6506768,bed,5108556.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""False""",21927816,,"""7""",,,"""Histogram""","""Length""",32.0,,26164293,1447080696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-09 14:51:42.646238,72965.0,5.0
,,2015-11-09 14:58:31.945222,slurm_normal,1447081136.0,0,1.0,main_w1_handler2,2500063,10854577,False,,10688654,bed,5108610.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""False""",21927880,,"""7""",,,"""Histogram""","""Length""",32.0,,26164293,1447081130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-09 14:58:59.453630,72965.0,6.0
,,2015-11-09 14:56:45.879505,slurm_normal,1447081027.0,0,1.0,main_w1_handler2,2500063,10854565,False,,12499694,bed,5108597.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""False""",21927857,,"""7""",,,"""Histogram""","""Length""",32.0,,26164293,1447081019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-09 14:57:08.910337,72965.0,8.0
,,2015-11-09 14:44:33.856567,slurm_normal,1447080293.0,0,1.0,main_w2_handler1,2500063,10854466,False,,12923913,bed,5108501.roundup,slurm,,132112168.0,corral-repl,,,"""100""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""False""",21927737,,"""7""",,,"""Histogram""","""V1""",32.0,,26164293,1447080285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-09 14:44:59.435861,72965.0,8.0
,,2015-11-09 14:49:26.945279,slurm_normal,1447080588.0,0,1.0,main_w2_handler1,2500063,10854506,False,,12801555,bed,5108541.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""False""",21927775,,"""7""",,,"""Histogram""","""Length""",32.0,,26164293,1447080580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-09 14:49:52.188435,72965.0,8.0
,,2015-11-09 15:00:23.323105,slurm_normal,1447081245.0,0,1.0,main_w2_handler0,2500063,10854583,False,,11304100,bed,5108619.roundup,slurm,,132112168.0,corral-repl,,,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""False""",21927884,,"""7""",,,"""Histogram""","""V1""",32.0,,26164293,1447081234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-09 15:00:48.192697,72965.0,11.0
,,2015-11-10 04:43:54.480294,slurm_normal,1447130649.0,0,1.0,main_w2_handler0,2500248,10860496,False,,76532,bed,5114279.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",21932171,,"""5""",,,"""Histogram""","""V1""",32.0,,26180678,1447130642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-10 04:44:12.167626,73036.0,7.0
,,2015-11-10 12:00:39.625503,slurm_normal,1447156856.0,0,1.0,main_w2_handler1,2501409,10864721,False,,232626,bed,5118053.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21943271,,"""10""",,,"""Histogram""","""V1""",32.0,,25914923,1447156851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-10 12:01:00.553653,72173.0,5.0
,,2015-11-10 12:58:19.367516,slurm_normal,1447160313.0,0,1.0,main_w2_handler0,2501409,10865071,False,,123980,tabular,5118783.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",21944329,,"""1""",,,"""Histogram""","""V1""",32.0,,25914923,1447160308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-10 12:58:35.635472,72173.0,5.0
,,2015-11-10 15:33:45.897432,slurm_normal,1447169644.0,0,1.0,main_w1_handler2,2498411,10867297,False,,76517,bed,5120743.roundup,slurm,,132112168.0,corral-repl,,,"""100""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",21934902,,"""5""",,,"""Histogram""","""V1""",32.0,,26143154,1447169637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-10 15:34:06.519615,72921.0,7.0
,,2015-11-10 17:48:01.553036,slurm_normal,1447177695.0,0,1.0,main_w2_handler1,2425158,10868166,False,,73386693,tabular,5121711.roundup,slurm,,132112168.0,corral-repl,,,"""100""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",21948875,,"""2""",,,"""Histogram""","""V1""",32.0,,24958130,1447177689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-10 17:48:19.090316,,6.0
,,2015-11-10 17:40:49.942424,slurm_normal,1447177286.0,0,1.0,main_w1_handler0,2425158,10868136,False,,73386693,tabular,5121664.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21948875,,"""2""",,,"""Histogram""","""V1""",32.0,,24958130,1447177263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-10 17:41:29.607517,,23.0
,,2015-11-10 17:50:59.349427,slurm_normal,1447177876.0,0,1.0,main_w1_handler0,2425158,10868186,False,,73386693,tabular,5121731.roundup,slurm,,132112168.0,corral-repl,,,"""600""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",21948875,,"""2""",,,"""Histogram""","""V1""",32.0,,24958130,1447177869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-10 17:51:18.268806,,7.0
,,2015-11-10 17:37:36.531007,slurm_normal,1447177088.0,0,1.0,main_w1_handler2,2425158,10868093,False,,73386693,tabular,5121628.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21948875,,"""2""",,,"""DIAVI endogenous transcripts""","""Transcript Length (bp)""",32.0,,24958130,1447177072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-10 17:38:14.035182,,16.0
,,2015-11-10 17:49:40.615226,slurm_normal,1447177803.0,0,1.0,main_w1_handler1,2425158,10868175,False,,73386693,tabular,5121720.roundup,slurm,,132112168.0,corral-repl,,,"""100""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21948875,,"""2""",,,"""Histogram""","""V1""",32.0,,24958130,1447177796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-10 17:50:06.144598,,7.0
,,2015-11-10 17:34:56.674391,slurm_normal,1447176924.0,0,1.0,main_w1_handler1,2425158,10868070,False,,73386693,tabular,5121609.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",21948875,,"""2""",,,"""DIAVI unique transcripts""","""Number of transcritps""",32.0,,24958130,1447176914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-10 17:35:25.929758,,10.0
,,2015-11-10 17:38:59.549821,slurm_normal,1447177178.0,0,1.0,main_w1_handler2,2425158,10868098,False,,73386693,tabular,5121638.roundup,slurm,,132112168.0,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",21948875,,"""2""",,,"""Histogram""","""V1""",32.0,,24958130,1447177158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-10 17:39:43.113980,,20.0
,,2015-11-10 17:44:34.408312,slurm_normal,1447177508.0,0,1.0,main_w2_handler1,2425158,10868155,False,,73386693,tabular,5121699.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",21948875,,"""2""",,,"""Histogram""","""V1""",32.0,,24958130,1447177499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-10 17:45:11.946597,,9.0
