bamInput,bamInput_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.MNase,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.filterRNAstrand,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamInput.values,parameters.bamInput|__identifier__,parameters.binSize,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.effectiveGenomeSize.__current_case__,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.scaling.scaleFactor,parameters.scaling.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
24031319,bam,,,2016-08-18 00:20:48.084285,slurm_multi,1471479668.0,0,,6.0,main_w4_handler2,2793382,13679812,False,,7897518,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc95f9c5c46e0ab1'}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31965901.0,1471479658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 00:21:09.109568,88171,10.0
650423367,bam,,,2016-08-17 22:12:10.988121,slurm_multi,1471472565.0,0,,6.0,main_w3_handler2,2633775,13679367,False,,7897087,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5392debc4c37ad7fb'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,0.0,1870000000,specific,1.0,1x,32.0,,32349548.0,1471472285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-17 22:22:47.393754,46988,280.0
77949144,bam,,,2016-09-28 19:14:27.864930,slurm_multi,1475099512.0,0,,6.0,main_w4_handler2,2714516,13968230,False,,8188332,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9007984647ff242'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bedgraph""","""""",0,,,,1.0,rpkm,32.0,,33300435.0,1475099429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-28 21:52:05.207322,84889,83.0
98101477,bam,,,2016-09-28 19:36:11.823636,slurm_multi,1475100457.0,0,,6.0,main_w4_handler2,2683154,13968464,False,,8188411,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9945e3adbdb6d9c'}]",,"""50000""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32952641.0,1475100420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-28 22:07:38.366885,54621,37.0
929797244,bam,,,2016-09-28 21:12:21.496612,slurm_multi,1475100802.0,0,,6.0,main_w4_handler2,2823940,13969015,False,,8188383,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c4f9fb183fd76cf'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33019862.0,1475100271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-28 22:13:24.165866,29303,531.0
668636972,bam,,,2016-08-17 22:11:34.975421,slurm_multi,1471472282.0,0,,6.0,main_w4_handler2,2633775,13679366,False,,7897055,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555bfef2bb101c5e5'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,0.0,1870000000,specific,1.0,1x,32.0,,32349548.0,1471472006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-17 22:18:03.674606,46988,276.0
1391999,bam,,,2016-08-18 00:11:17.707649,slurm_multi,1471479096.0,0,,6.0,main_w4_handler2,2793382,13679789,False,,7897500,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53200fef18fe715b2'}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",1,,,,,no,32.0,,31965901.0,1471479089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 00:11:36.771697,88171,7.0
1391999,bam,,,2016-08-18 00:20:27.039632,slurm_multi,1471479647.0,0,,6.0,main_w4_handler2,2793382,13679811,False,,7897517,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53200fef18fe715b2'}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31965901.0,1471479642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 00:20:49.023338,88171,5.0
24031319,bam,,,2016-08-18 00:11:17.292193,slurm_multi,1471479102.0,0,,6.0,main_w3_handler2,2793382,13679788,False,,7897501,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc95f9c5c46e0ab1'}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",1,,,,,no,32.0,,31965901.0,1471479089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 00:11:43.987714,88171,13.0
73090204,bam,,,2016-09-28 19:15:46.756045,slurm_multi,1475103320.0,0,,6.0,main_w4_handler2,2714516,13968245,False,,8188586,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57179e13375feb29a'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bedgraph""","""""",0,,,,1.0,rpkm,32.0,,33300435.0,1475103246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-28 22:55:23.069991,84889,74.0
24031319,bam,,,2016-08-18 16:39:54.331516,slurm_multi,1471538445.0,0,,6.0,main_w4_handler2,2793382,13683255,False,,7899516,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc95f9c5c46e0ab1'}]",,"""5""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31965901.0,1471538432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 16:40:47.407093,88171,13.0
551582697,bam,,,2016-09-28 19:10:47.110363,slurm_multi,1475104059.0,0,,6.0,main_w3_handler2,2835959,13968145,False,,8188620,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5501f0f29827b43ae'}]",,"""10""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33251234.0,1475103636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-28 23:07:50.350176,38645,423.0
101118,bam,,,2016-09-28 21:25:08.879736,slurm_multi,1475104095.0,0,,6.0,main_w4_handler2,2811797,13969077,False,,8188669,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1916009648f209c'}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31775152.0,1475104087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-28 23:08:16.836487,42096,8.0
117870272,bam,,,2016-09-28 19:36:12.684264,slurm_multi,1475104109.0,0,,6.0,main_w4_handler2,2683154,13968465,False,,8188697,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553d0ee4fddad5642'}]",,"""50000""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32952641.0,1475104087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-28 23:08:31.365840,54621,22.0
435469506,bam,,,2016-09-28 21:13:09.841944,slurm_multi,1475104423.0,0,,6.0,main_w4_handler2,2823940,13969020,False,,8188728,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abcd337c0b971886'}]",,"""20""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33019862.0,1475104117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-28 23:13:44.945921,29303,306.0
1391999,bam,,,2016-08-18 16:40:33.768697,slurm_multi,1471538461.0,0,,6.0,main_w3_handler2,2793382,13683257,False,,7899518,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53200fef18fe715b2'}]",,"""5""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31965901.0,1471538453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 16:41:05.047576,88171,8.0
824697904,bam,,,2016-09-28 19:10:48.070830,slurm_multi,1475106585.0,0,,6.0,main_w4_handler2,2835959,13968147,False,,8188941,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54cfeb82db8ba3be0'}]",,"""10""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33251234.0,1475106194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-28 23:49:46.924102,38645,391.0
9807901,bam,,,2016-08-18 21:06:25.248872,slurm_multi,1471554453.0,0,,6.0,main_w3_handler2,2785172,13684257,False,,7900159,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e12f5e1850d0653'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",1,,,,,no,32.0,,31977006.0,1471554443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:07:34.907164,82416,10.0
36556492,bam,,,2016-08-18 21:06:29.039079,slurm_multi,1471554610.0,0,,6.0,main_w4_handler2,2785172,13684263,False,,7900169,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58258be5088da2ad8'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",1,,,,,no,32.0,,31977006.0,1471554581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:10:11.576467,82416,29.0
23518566,bam,,,2016-08-18 21:07:45.257557,slurm_multi,1471554838.0,0,,6.0,main_w4_handler2,2785172,13684273,False,,7900180,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509a29e7526e2ac07'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31977006.0,1471554819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:14:00.568262,82416,19.0
58726517,bam,,,2016-09-28 19:15:25.187687,slurm_multi,1475105657.0,0,,6.0,main_w3_handler2,2714516,13968242,False,,8188890,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fee1c43f39c6e1e0'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bedgraph""","""""",0,,,,1.0,rpkm,32.0,,33300435.0,1475105558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-28 23:34:32.089661,84889,99.0
14161966,bam,,,2016-08-18 21:21:18.247869,slurm_multi,1471555356.0,0,,6.0,main_w4_handler2,2785172,13684340,False,,7900208,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5902bfddd3c9125d9'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31977006.0,1471555349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:22:36.595831,82416,7.0
27229097,bam,,,2016-08-18 21:07:43.022493,slurm_multi,1471554804.0,0,,6.0,main_w4_handler2,2785172,13684272,False,,7900178,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55aae48c99a1f1c7f'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31977006.0,1471554779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:13:24.821963,82416,25.0
16738174,bam,,,2016-08-18 21:21:17.301428,slurm_multi,1471555455.0,0,,6.0,main_w3_handler2,2785172,13684339,False,,7900217,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5787e3ff9b01d6514'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31977006.0,1471555443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:24:16.832381,82416,12.0
23518566,bam,,,2016-08-18 21:06:26.777079,slurm_multi,1471554522.0,0,,6.0,main_w3_handler2,2785172,13684260,False,,7900163,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509a29e7526e2ac07'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",1,,,,,no,32.0,,31977006.0,1471554500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:08:43.478779,82416,22.0
31426889,bam,,,2016-08-18 21:21:18.880817,slurm_multi,1471555398.0,0,,6.0,main_w4_handler2,2785172,13684342,False,,7900211,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a98a70617c38321'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31977006.0,1471555386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:23:19.259065,82416,12.0
27229097,bam,,,2016-08-18 21:21:15.463453,slurm_multi,1471555418.0,0,,6.0,main_w3_handler2,2785172,13684337,False,,7900214,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55aae48c99a1f1c7f'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31977006.0,1471555405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:23:39.591395,82416,13.0
27229097,bam,,,2016-08-18 21:06:26.369178,slurm_multi,1471554482.0,0,,6.0,main_w3_handler2,2785172,13684259,False,,7900160,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55aae48c99a1f1c7f'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",1,,,,,no,32.0,,31977006.0,1471554462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:08:03.710543,82416,20.0
14161966,bam,,,2016-08-18 21:06:27.994376,slurm_multi,1471554577.0,0,,6.0,main_w4_handler2,2785172,13684262,False,,7900168,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5902bfddd3c9125d9'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",1,,,,,no,32.0,,31977006.0,1471554562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:09:38.729659,82416,15.0
5890348,bam,,,2016-08-18 21:06:25.805229,slurm_multi,1471554423.0,0,,6.0,main_w4_handler2,2785172,13684258,False,,7900158,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55cbb9d6c30add70d'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",1,,,,,no,32.0,,31977006.0,1471554414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:07:04.724470,82416,9.0
36556492,bam,,,2016-08-18 21:21:18.607779,slurm_multi,1471555380.0,0,,6.0,main_w4_handler2,2785172,13684341,False,,7900209,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58258be5088da2ad8'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31977006.0,1471555368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:23:01.001982,82416,12.0
31426889,bam,,,2016-08-18 21:06:29.707957,slurm_multi,1471554640.0,0,,6.0,main_w3_handler2,2785172,13684264,False,,7900170,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a98a70617c38321'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",1,,,,,no,32.0,,31977006.0,1471554615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:10:41.215651,82416,25.0
14161966,bam,,,2016-08-18 21:07:48.057474,slurm_multi,1471554895.0,0,,6.0,main_w4_handler2,2785172,13684275,False,,7900187,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5902bfddd3c9125d9'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31977006.0,1471554880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:14:56.765695,82416,15.0
5890348,bam,,,2016-08-18 21:21:14.535142,slurm_multi,1471555336.0,0,,6.0,main_w4_handler2,2785172,13684336,False,,7900207,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55cbb9d6c30add70d'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31977006.0,1471555331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:22:16.665587,82416,5.0
16738174,bam,,,2016-08-18 21:07:47.327576,slurm_multi,1471554875.0,0,,6.0,main_w4_handler2,2785172,13684274,False,,7900185,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5787e3ff9b01d6514'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31977006.0,1471554860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:14:36.464781,82416,15.0
16738174,bam,,,2016-08-18 21:06:27.144795,slurm_multi,1471554558.0,0,,6.0,main_w3_handler2,2785172,13684261,False,,7900165,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5787e3ff9b01d6514'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",1,,,,,no,32.0,,31977006.0,1471554539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:09:19.005173,82416,19.0
9807901,bam,,,2016-08-18 21:07:39.936084,slurm_multi,1471554671.0,0,,6.0,main_w3_handler2,2785172,13684270,False,,7900172,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e12f5e1850d0653'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31977006.0,1471554657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:11:13.110648,82416,14.0
23518566,bam,,,2016-08-18 21:21:16.514152,slurm_multi,1471555437.0,0,,6.0,main_w3_handler2,2785172,13684338,False,,7900215,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,100,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509a29e7526e2ac07'}]",,"""50""","""/galaxy-repl/main/files/015/232/dataset_15232717.dat""","""_v1""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31977006.0,1471555424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-08-18 21:23:58.166791,82416,13.0
